batch_ticket_id,original_id,category,scenario_id,resolution_status,resolution_text
36,3651,Storage,8,auto_resolved,"**Suggested Resolution:**
The new machines are likely missing the updated SMB protocol setting required by `\\fs04\legal`. Push the correct client configuration via policy to allow the share to map successfully.

*Note: The retrieved past tickets closely match this issue, but a human agent should double-check the configuration policy deployment.*"
71,2470,Storage,7,auto_resolved,"**Suggested Resolution:**
Replace the failed drive in the PRD-WEB-03 storage array, allow the array to rebuild, and confirm that full redundancy has been restored with no data loss.

*Note:* The retrieved examples closely match this ticket."
72,2238,Storage,2,auto_resolved,"**Suggested Resolution:**
Check the disk array behind `\\nas05\engineering` for a failing disk causing rebuild-related slowness, and replace the failing disk to restore normal performance.

*Note: The retrieved examples closely match this ticket.*"
93,3358,Storage,8,auto_resolved,"**Suggested Resolution:**
The new machines are likely missing the updated SMB protocol setting required by `\\fs01\hr`. To resolve this, push the correct client configuration via policy to the affected machines so the share can map successfully.

*Note: The retrieved examples are an exact match for this ticket; however, a human agent should still double-check the deployment.*"
96,1936,Storage,0,auto_resolved,"**Suggested Resolution:**
Restart the share service backing `\\fs01\hr`, verify the permissions, and remap the share for the affected users.

*Note: The retrieved past examples are an exact match for this ticket; however, a human agent should still double-check the results.*"
105,1364,Storage,2,auto_resolved,"**Suggested Resolution:**
Check the disk array behind `\\fs01\hr` for a failing disk causing rebuild-related slowness. Replace the failing disk to restore normal read and write performance.

*Note: The retrieved examples closely match the new ticket.*"
109,3241,Storage,2,auto_resolved,"**Suggested Resolution:**
Check the disk array behind `\\fs01\operations` for any failing drives causing rebuild-related slowness, and replace the failing disk to restore normal performance.

*Note: The retrieved examples are an exact match for this ticket; however, a human agent should double-check hardware diagnostics to confirm.*"
113,1136,Storage,8,auto_resolved,"**Suggested Resolution:**
The new machines are missing the updated SMB protocol setting required by `\\fs01\hr`. To resolve this, push the correct client configuration via policy to the affected machines so the share can map successfully.

*Note: The retrieved past tickets closely match this new ticket; however, a human agent should double-check to confirm the policy applies correctly.*"
130,2308,Storage,6,auto_resolved,"**Suggested Resolution:**
Correct the inherited NTFS permissions on `\\fs02\marketing` for the relevant Ahmedabad Office group and re-propagated ACLs so the files open as expected.

*Note: The retrieved past tickets closely match this issue; no additional verification is necessary.*"
156,3375,Storage,5,auto_resolved,"**Suggested Resolution:**
Review the usage for the Remote/WFH team, archive stale data to cold storage, and raise their storage quota following manager approval.

*Note: The retrieved past tickets closely match this new request.*"
177,2159,Storage,3,auto_resolved,"**Suggested Resolution:**
Restore the requested folder on \\fs02\shared from the previous night's snapshot, and then confirm file integrity with the requesting user (p.menon).

*Note: The retrieved examples closely match the new ticket.*"
180,3763,Storage,4,auto_resolved,"**Suggested Resolution:**
Tune the NFS mount options on STG-APP-08 to use hard mounts with proper timeouts and pin the client to a stable server address.

*Note: The retrieved examples are an exact match for this ticket, but a human agent should still double-check the configuration after applying the fix.*"
187,3894,Storage,5,auto_resolved,"**Suggested Resolution:**
Review usage for the Chennai Support share, archive stale data to cold storage, and raise their storage quota after obtaining manager approval.

*Note: The retrieved past tickets closely match this new ticket; however, a human agent should verify that manager approval has been secured before applying the quota increase.*"
192,2955,Storage,7,auto_resolved,"**Suggested Resolution:**
Replace the failed drive in the VM-BATCH-10 array, allow the array to rebuild, and confirm that full redundancy is restored with no data loss. 

*Note: The retrieved examples are an exact match for this ticket; however, a human agent should still double-check the hardware status before proceeding.*"
200,122,Storage,7,auto_resolved,"**Suggested Resolution:**
Replace the failed drive in the PRD-QUEUE-06 array, allow the array to rebuild, and confirm that full redundancy is restored with no data loss.

*Note: The retrieved examples are an exact match for this ticket; however, a human agent should still verify the hardware status before proceeding.*"
210,655,Storage,5,auto_resolved,"**Suggested Resolution:**
Review the current storage usage for the Kolkata Branch, archive stale data to cold storage, and raise their quota after receiving manager approval.

*Note: The retrieved examples closely match this ticket, but a human agent should still verify the details.*"
216,1023,Storage,7,auto_resolved,"**Suggested Resolution:**
Replace the failed drive in the PRD-APP-04 array, allow the array to rebuild, and confirm that full redundancy is restored with no data loss.

*Note: The retrieved examples closely match this ticket (exact same server and issue).*"
219,3501,Storage,3,auto_resolved,"**Suggested Resolution:**
Restore the requested folder on \\nas03\media from the previous night's snapshot, then confirm file integrity with the requesting user.

*Note: The retrieved examples are an exact match for this ticket.*"
226,2192,Storage,3,auto_resolved,"**Suggested Resolution:**
Restore the requested folder on \\nas03\media from the previous night's snapshot, and then confirm file integrity with the requesting user.

*Note: The retrieved past tickets closely match this new ticket.*"
235,3699,Storage,8,auto_resolved,"**Suggested Resolution:**
The new machines are likely missing the updated SMB protocol setting required by \\nas05\engineering. Push the correct client configuration via policy to allow the share to map successfully. 

*Note: The retrieved examples are an exact match for this ticket; however, a human agent should still verify that the policy successfully applies to the affected machines.*"
236,2672,Storage,3,auto_resolved,"**Suggested Resolution:**
Restore the requested folder on \\nas03\projects using the previous night's snapshot, and then confirm file integrity with the requesting user.

*Note: The retrieved examples closely match this new ticket.*"
237,459,Storage,6,auto_resolved,"**Suggested Resolution:**
Correct the inherited NTFS permissions on `\\nas03\projects` for the relevant Remote/WFH group and re-propagated ACLs so the files open as expected.

*Note: The retrieved past tickets closely match the new ticket; however, a human agent should double-check the specific group membership before applying ACL re-propagation.*"
263,3678,Storage,0,auto_resolved,"**Suggested Resolution:**
Restart the share service backing `\\fs02\marketing` (as it has crashed), verify the permissions, and remap the share for the affected users.

*Note: The retrieved examples closely match the new ticket.*"
276,837,Storage,2,auto_resolved,"**Suggested Resolution:**
Check the array behind `\\nas05\engineering` for a failing disk causing rebuild-related slowness, and replace the failing disk to restore normal performance.

*Note: The retrieved examples closely match this new ticket.*"
289,2180,Storage,3,auto_resolved,"**Suggested Resolution:**
Restore the requested folder on \\fs04\legal from the previous night's snapshot and confirm file integrity with the requesting user (t.rao).

*Note: The retrieved examples closely match this ticket, but a human agent should double-check the restoration.*"
291,3602,Storage,0,auto_resolved,"**Suggested Resolution:**
Restart the share service backing `\\nas05\engineering`, verify the permissions, and remap the share for the affected users.

*Note: The retrieved examples are an exact match for this ticket; however, a human agent should double-check the steps during execution.*"
294,2368,Storage,1,auto_resolved,"**Suggested Resolution:**
Reclaim space on the primary storage volume by purging expired snapshots and old logs, and then extend the volume to restore normal service writes. 

*Note: The retrieved examples closely match this ticket.*"
311,3885,Storage,4,auto_resolved,"**Suggested Resolution:**
Tune the NFS mount options on PRD-QUEUE-06 to use hard mounts with proper timeouts, and pin the client to a stable server address.

*Note: The retrieved examples are an exact match for this ticket; however, a human agent should double-check the configuration changes after applying them.*"
319,767,Storage,8,auto_resolved,"**Suggested Resolution:**
The new machines are likely missing the updated SMB protocol setting required by `\\fs01\operations`. Push the correct client configuration via policy to the affected machines, after which the share should map successfully.

*Note: The retrieved past tickets closely match this issue; however, a human agent should double-check that the policy applies correctly to the newly provisioned machines.*"
320,2421,Storage,7,auto_resolved,"**Suggested Resolution:**
Replace the failed drive in the PRD-WEB-03 array, allow the array to rebuild, and confirm that full redundancy is restored with no data loss.

*Note: The retrieved examples closely match this ticket and its specific host (PRD-WEB-03).*"
338,1584,Storage,0,auto_resolved,"**Suggested Resolution:**
Restart the share service backing `\\nas05\engineering`, verify permissions, and remap the share for the affected users.

*Note:* The retrieved examples closely match the new ticket issue."
368,1050,Storage,4,auto_resolved,"**Suggested Resolution:**
Tune the NFS mount options on PRD-CACHE-03 to use hard mounts with proper timeouts and pin the client to a stable server address.

*Note: The retrieved examples are an exact match for this ticket, so the resolution is directly grounded in historical fixes.*"
384,954,Storage,5,auto_resolved,"**Suggested Resolution:**
Review the current storage usage for the Mumbai HQ team, archive stale data to cold storage, and raise their storage quota following manager approval. 

*Note: The retrieved examples are an exact match for this ticket; however, a human agent should still verify manager approval before raising the quota.*"
398,1555,Storage,8,auto_resolved,"**Suggested Resolution:**
The new machines are missing the updated SMB protocol setting required by `\\nas05\engineering`. Push the correct client configuration via policy to allow the share to map successfully.

*Note: The retrieved examples closely match this ticket.*"
408,750,Storage,6,auto_resolved,"**Suggested Resolution:**
Correct the inherited NTFS permissions on `\\nas05\engineering` for the relevant Bangalore DC group and re-propagated the ACLs so that the files open as expected. 

*Note: The retrieved past tickets closely match the new ticket.*"
431,1987,Storage,8,auto_resolved,"**Suggested Resolution:**
The newly provisioned machines are likely missing the updated SMB protocol setting required to map `\\nas03\projects`. Push the correct client configuration via policy to the affected machines so the share can map successfully.

*Note: The retrieved past tickets are an exact match for this issue; however, a human agent should still verify that the policy applies correctly.*"
433,2017,Storage,4,auto_resolved,"**Suggested Resolution:**
Tune the NFS mount options on PRD-APP-04 to use hard mounts with proper timeouts, and pin the client to a stable server address.

*Note:* The retrieved examples closely match the new ticket."
436,1890,Storage,5,auto_resolved,"**Suggested Resolution:**
Review usage for Noida Tech Park, archive stale data to cold storage, and raise their quota after obtaining manager approval.

*Note: The retrieved past tickets closely match the new ticket; however, a human agent should double-check manager approval before raising the quota.*"
445,745,Storage,3,auto_resolved,"**Suggested Resolution:**
Restore the requested folder on \\fs01\hr from the previous night's snapshot and confirm file integrity with the requesting user.

*Note: The retrieved examples closely match the new ticket.*"
453,1694,Storage,4,auto_resolved,"**Suggested Resolution:**
Tune the NFS mount options on PRD-APP-03 to use hard mounts with proper timeouts, and pin the client to a stable server address.

*Note:* The retrieved examples closely match this ticket."
464,2044,Storage,6,auto_resolved,"**Suggested Resolution:**
Correct the inherited NTFS permissions on \\nas03\media for the relevant Remote/WFH group and re-propagated the ACLs so that users can open the files as expected.

*Note: The retrieved past tickets closely match this issue; however, a human agent should still double-check the group membership and permissions.*"
477,2172,Storage,8,auto_resolved,"**Suggested Resolution:**
The new machines are likely missing the updated SMB protocol setting required by \\fs02\marketing. Push the correct client configuration via policy to allow the share to map successfully.

*Note: The retrieved examples closely match this ticket.*"
483,249,Storage,8,auto_resolved,"**Suggested Resolution:**
The new machines are likely missing the updated SMB protocol setting required by `\\nas05\engineering`. To resolve this, push the correct client configuration via policy to the affected machines so the share can map successfully.

*Note: The retrieved examples closely match the new ticket; however, a human agent should double-check the deployment.*"
485,2339,Storage,2,auto_resolved,"Based on the retrieved past tickets, check the storage array behind `\\fs01\operations` for a failing disk causing rebuild-related slowness. Replace the failing disk to restore normal read and write performance.

*Note: The retrieved examples are an exact match for this ticket; however, a human agent should still verify the storage array status.*"
488,3553,Storage,3,auto_resolved,"**Suggested Resolution:**
Restore the requested deleted folder on \\fs04\legal using the previous night's snapshot, then confirm file integrity and accessibility with the requesting user from the Pune Branch team.

*Note: The retrieved past tickets closely match this request; however, a human agent should double-check the exact folder path and user confirmation.*"
498,1952,Storage,4,auto_resolved,"**Suggested Resolution:**
Tune the NFS mount options on K8S-NODE-15 to use hard mounts with proper timeouts, and pin the client to a stable server address.

*Note: The retrieved examples closely match the new ticket.*"
6,2012,Network,0,auto_resolved,"**Suggested Resolution:**
Inspect the uplink switch at the Pune Branch to check if it is flapping due to a hardware failure. Replace the faulty switch and reconfigure link redundancy to prevent single-point network drops.

*Note: The retrieved past tickets closely match this new ticket; however, a human agent should still verify hardware availability before proceeding with the replacement.*"
10,3284,Network,2,auto_resolved,"**Suggested Resolution:**
Trace the latency to identify the saturated link on the path to PRD-AUTH-05, reroute traffic over a secondary path, and open a capacity request.

*Note: The retrieved examples are an exact match for this ticket; however, a human agent should double-check the execution.*"
13,2628,Network,8,auto_resolved,"**Suggested Resolution:**
Check for a routing change that may have removed the path from the Ahmedabad Office to the service subnet on port 6379, and restore the missing route. Additionally, verify if an explicit firewall allow rule for port 6379 is needed if the path is clear. Once addressed, confirm connectivity from the Ahmedabad Office.

*Note: The retrieved past tickets provide a direct match for this exact issue and resolution.*"
16,2904,Network,7,auto_resolved,"**Suggested Resolution:**
Expand the DHCP scope range for Chennai Support and shorten the lease time to resolve the exhausted available leases, allowing new devices to successfully receive IP addresses again.

*Note: The retrieved examples closely match the issue described in this new ticket.*"
20,1894,Network,3,auto_resolved,"**Suggested Resolution:**
Correct the stale DNS record for Payroll on the authoritative server and flush the resolver caches to restore resolution.

*Note: The retrieved past tickets are an exact match for this issue; however, a human agent should still verify that the resolution steps have successfully restored connectivity.*"
33,3244,Network,0,auto_resolved,"**Suggested Resolution:**
Inspect the uplink switch at Chennai Support for flapping, replace the faulty switch, and reconfigure link redundancy to prevent single-point drops.

*Note: The retrieved past tickets are an exact match for this issue; however, a human agent should verify the hardware status before proceeding with replacement.*"
37,3315,Network,8,auto_resolved,"**Suggested Resolution:**
Restore the missing route from Pune Branch to the service subnet on port 3306, as a routing change had removed the path. Once applied, confirm that connectivity from Pune Branch to the service is working.

*Note: The retrieved examples closely match this ticket.*"
41,1416,Network,1,auto_resolved,"**Suggested Resolution:**
Enlarge the IP pool on the VPN concentrator serving the Ahmedabad Office and clear any stale sessions to restore VPN access.

*Note: The retrieved examples closely match this ticket; however, a human agent should double-check the configuration changes before applying them.*"
49,3559,Network,8,auto_resolved,"**Suggested Resolution:**
A routing change has likely removed the path from the Ahmedabad Office to the service subnet on port 9092. Restore the missing route in the network configuration and confirm connectivity from the Ahmedabad Office.

*Note: The retrieved examples closely match this ticket.*"
54,3233,Network,3,auto_resolved,"**Suggested Resolution:**
Correct the stale DNS record for the Ticketing System on the authoritative server and flush the resolver caches to restore resolution.

*Note: The retrieved examples are an exact match for this ticket, but a human agent should still verify the resolution steps.*"
67,2616,Network,6,auto_resolved,"**Suggested Resolution:**
Isolate the packet loss to determine if it is stemming from a faulty circuit segment on the Ahmedabad Office link, and have the carrier replace the segment until packet loss drops back to zero.

*Note: The retrieved past tickets closely match this new ticket; however, a human agent should still verify that the circuit segment replacement resolves the issue.*"
70,3570,Network,6,auto_resolved,"**Suggested Resolution:**
Isolate the packet loss to a faulty circuit segment on the Mumbai HQ link, and have the carrier replace the segment so that packet loss drops back to zero.

*Note: The retrieved examples closely match the new ticket.*"
88,2911,Network,6,auto_resolved,"**Suggested Resolution:**
Isolate the packet loss to a faulty circuit segment on the Ahmedabad Office link, and have the carrier replace the segment to drop packet loss back to zero.

*Note: The retrieved examples are an exact match for this ticket; however, a human agent should double-check the carrier status.*"
91,59,Network,5,auto_resolved,"**Suggested Resolution:**
Check the wireless controller at the Ahmedabad Office for configuration loss following a power event. Restore the configuration to bring the access points back online.

*Note: The retrieved examples are an exact match for this ticket; however, a human agent should double-check the steps during execution.*"
95,85,Network,3,auto_resolved,"**Suggested Resolution:**
Correct the stale DNS record for CRM on the authoritative server and flush the resolver caches to restore hostname resolution.

*Note: The retrieved examples closely match the new ticket.*"
99,1994,Network,3,auto_resolved,"**Suggested Resolution:**
Correct the stale DNS record for the Field Service App on the authoritative server, and then flush the resolver caches to restore hostname resolution. 

*Note: The retrieved past tickets closely match this new ticket; however, a human agent should double-check to ensure the DNS configurations are applied correctly.*"
102,1815,Network,3,auto_resolved,"**Suggested Resolution:**
Correct the stale DNS record for Inventory Manager on the authoritative server, and then flush the resolver caches to restore hostname resolution. 

*Note: The retrieved examples closely match this ticket.*"
112,1252,Network,2,auto_resolved,"**Suggested Resolution:**
Trace the latency to identify the saturated link on the path to PRD-WEB-02. Reroute the traffic over a secondary path and open a capacity request.

*Note: The retrieved examples are an exact match for this ticket, so the standard resolution steps apply directly.*"
127,1265,Network,5,auto_resolved,"**Suggested Resolution:**
Investigate the wireless controller at the Hyderabad Office, as it likely lost its configuration following a power event. Restore the configuration on the controller to bring the access points back online.

*Note: The retrieved past tickets are an exact match for this issue; however, a human agent should still verify the controller status and configuration integrity.*"
150,2959,Network,8,auto_resolved,"**Suggested Resolution:**
Investigate whether a recent routing change has removed the path from Pune Branch to the service subnet on port 8080. If so, restore the missing route and confirm connectivity from the Pune Branch.

*Note: The retrieved past tickets closely match this issue, but a human agent should double-check the routing configuration and verify connectivity.*"
159,1561,Network,1,auto_resolved,"**Suggested Resolution:**
Enlarge the IP pool on the VPN concentrator serving the Pune Branch and clear any stale sessions to restore VPN access.

*Note: The retrieved examples closely match this ticket.*"
163,3612,Network,4,auto_resolved,"**Suggested Resolution:**
Add an explicit firewall allow rule for port 6379 scoped to the required source ranges, and then verify that the service becomes reachable.

*Note: The retrieved examples closely match the issue described in the new ticket.*"
165,902,Network,6,auto_resolved,"**Suggested Resolution:**
Isolate the packet loss to determine if it stems from a faulty circuit segment on the Bangalore DC link. Coordinate with the carrier to have the faulty segment replaced so that the packet loss drops back to zero.

*Note: The retrieved past tickets closely match this new ticket; however, a human agent should double-check to confirm the carrier replacement resolves the issue.*"
181,3841,Network,1,auto_resolved,"**Suggested Resolution:**
The root cause is that the VPN concentrator serving Noida Tech Park has exhausted its IP pool, resulting in negotiation timeouts. To resolve this, enlarge the VPN IP pool and clear any stale sessions to restore remote access for users.

*Note: The retrieved past tickets are an exact match for this issue; however, a human agent should still verify that enlarging the pool and clearing sessions fully resolves the current instance.*"
183,76,Network,3,auto_resolved,"**Suggested Resolution:**
Correct the stale DNS record for Expense Tracker on the authoritative server and flush the resolver caches to restore resolution.

*Note: The retrieved examples are an exact match for this ticket, but a human agent should still double-check the changes after implementation.*"
193,890,Network,2,auto_resolved,"**Suggested Resolution:**
Trace the latency to identify the saturated link on the path to STG-APP-08, reroute the traffic over a secondary path, and open a capacity request.

*Note: The retrieved examples closely match the new ticket.*"
217,3332,Network,3,auto_resolved,"**Suggested Resolution:**
Correct the stale DNS record for the Ticketing System on the authoritative server and flush the resolver caches to restore resolution.

*Note: The retrieved examples closely match the new ticket.*"
221,672,Network,5,auto_resolved,"**Suggested Resolution:**
Check the wireless controller at Bangalore DC, as it likely lost its configuration following a power event. Restore the configuration to bring the access points back online.

*Note: The retrieved examples are an exact match for this issue, but a human agent should double-check the controller status to confirm.*"
228,1177,Network,0,auto_resolved,"**Suggested Resolution:**
Inspect the uplink switch at Remote/WFH for flapping, replace the faulty switch, and reconfigure link redundancy to prevent single-point drops.

*Note: The retrieved examples are an exact match for this ticket; however, a human agent should double-check the hardware status.*"
233,3211,Network,5,auto_resolved,"**Suggested Resolution:**
Investigate the wireless controller at the Pune Branch, as it likely lost its configuration following a power event. Restore the wireless controller configuration to bring the access points back online.

*Note: The retrieved past tickets closely match this issue and successfully resolved it using this exact step.*"
241,2530,Network,8,auto_resolved,"**Suggested Resolution:**
A routing change has removed the path from Hyderabad Office to the service subnet on port 27017. Restore the missing route and confirm connectivity from Hyderabad Office.

*Note:* The retrieved past tickets closely match the new ticket issue."
243,3790,Network,5,auto_resolved,"**Suggested Resolution:**
Check the wireless controller at Remote/WFH, as it may have lost its configuration following a power event. Restore the configuration to bring the access points back online.

*Note: The retrieved examples closely match this ticket.*"
245,3769,Network,2,auto_resolved,"**Suggested Resolution:**
Trace the latency to identify the saturated link on the path to PRD-AUTH-05, reroute traffic over a secondary path, and open a capacity request.

*Note: The retrieved examples are an exact match for this ticket; however, a human agent should double-check to ensure network conditions remain consistent with past occurrences.*"
256,987,Network,5,auto_resolved,"**Suggested Resolution:**
Check if the wireless controller at Noida Tech Park lost its configuration following a power event. Restore the configuration to bring the access points back online.

*Note: The retrieved examples are an exact match for this ticket; however, a human agent should still verify the steps.*"
258,510,Network,7,auto_resolved,"**Suggested Resolution:**
Expand the DHCP scope range for Delhi Sales and shorten the lease time, as the scope has likely exhausted its available leases preventing devices from obtaining IP addresses. 

*Note: The retrieved past tickets closely match this issue and confirm this resolution.*"
260,583,Network,5,auto_resolved,"**Suggested Resolution:**
Check the wireless controller at the Kolkata Branch to see if it lost its configuration due to a power event. Restore the configuration to bring the access points back online.

*Note: The retrieved past tickets closely match this issue; however, a human agent should double-check the configuration restoration steps.*"
267,3191,Network,5,auto_resolved,"**Suggested Resolution:**
Check the wireless controller at Remote/WFH for config loss resulting from a power event. Restore the configuration to bring the access points back online.

*Note: The retrieved past tickets closely match this issue and recommend the same resolution.*"
269,2090,Network,8,auto_resolved,"**Suggested Resolution:**
Investigate for a routing change that may have removed the path from Mumbai HQ to the service subnet on port 9092. Restore the missing route and confirm connectivity from Mumbai HQ.

*Note: The retrieved examples closely match this ticket.*"
277,2534,Network,8,auto_resolved,"**Suggested Resolution:**
A routing change has likely removed the path from Delhi Sales to the service subnet on port 3306. Restore the missing route to the service subnet and confirm connectivity from Delhi Sales.

*Note: The retrieved examples closely match the new ticket.*"
278,559,Network,1,auto_resolved,"**Suggested Resolution:**
Enlarge the IP pool on the VPN concentrator serving Mumbai HQ and clear any stale sessions to restore VPN access.

*Note: The retrieved examples closely match the new ticket.*"
283,682,Network,4,auto_resolved,"**Suggested Resolution:**
Add an explicit firewall allow rule for port 3306 scoped to the required source ranges, then verify that the service becomes reachable.

*Note: The retrieved examples are an exact match for this ticket; however, a human agent should still double-check the specific source ranges required.*"
286,2175,Network,0,auto_resolved,"**Suggested Resolution:**
Inspect the uplink switch at the Hyderabad Office for flapping. Replace the faulty switch and reconfigure link redundancy to prevent single-point drops.

*Note: The retrieved past tickets match the new ticket's issue exactly.*"
288,3460,Network,8,auto_resolved,"**Suggested Resolution:**
Investigate whether a recent routing change has removed the path from Pune Branch to the service subnet on port 3306. Restore any missing route and confirm successful connectivity from Pune Branch.

*Note: The retrieved examples closely match this ticket (exact title/description match), so no additional human verification is strictly necessary beyond following the documented steps.*"
293,1505,Network,4,auto_resolved,"**Suggested Resolution:**
Add an explicit firewall allow rule for port 9092 scoped to the required source ranges, and then verify that the service becomes reachable.

*Note: The retrieved examples closely match the new ticket; however, a human agent should double-check the specific source ranges required for this environment.*"
298,2337,Network,5,auto_resolved,"Based on past resolutions for this issue, check the wireless controller at Remote/WFH, as it likely lost its configuration following a power event. Restore the configuration to bring the access points back online.

*Note: The retrieved examples are an exact match for this ticket, but a human agent should still verify the controller status.*"
301,3566,Network,1,auto_resolved,"**Suggested Resolution:**
Enlarge the IP pool on the VPN concentrator serving Mumbai HQ and clear any stale sessions to resolve the negotiation timeouts and restore VPN access. 

*Note: The retrieved past tickets match the new ticket exactly; however, a human agent should still verify the concentrator status after applying the fix.*"
313,1804,Network,8,auto_resolved,"**Suggested Resolution:**
Check for a recent routing change that may have removed the path from the Pune Branch to the service subnet on port 8080. Restore the missing route, and then confirm that connectivity from the Pune Branch to the service has been successfully re-established.

*Note: The retrieved past tickets closely match this issue and outline the exact resolution steps taken previously.*"
314,3668,Network,0,auto_resolved,"**Suggested Resolution:**
Based on past tickets for this exact issue, the intermittent network drops are caused by a flapping uplink switch at the Ahmedabad Office. To resolve this, replace the faulty switch and reconfigure link redundancy to prevent single-point drops.

*Note: The retrieved examples are an exact match for this ticket; however, a human agent should still verify the hardware status before replacement.*"
317,3337,Network,2,auto_resolved,"**Suggested Resolution:**
Trace the latency to identify if there is a saturated link on the path to PRD-CACHE-03. Reroute traffic over a secondary path and open a capacity request.

*Note: The retrieved examples closely match the new ticket.*"
330,2559,Network,1,auto_resolved,"**Suggested Resolution:**
The root cause is that the VPN concentrator serving the Kolkata Branch has exhausted its IP pool. To resolve this issue, enlarge the VPN IP pool and clear stale sessions to restore VPN access for the users.

*Note: The retrieved past tickets are an exact match for this issue; however, a human agent should still verify that the IP pool expansion and session clearance complete successfully.*"
337,2131,Network,0,auto_resolved,"**Suggested Resolution:**
Inspect the uplink switch at Mumbai HQ for flapping, replace the faulty switch, and reconfigure link redundancy to prevent single-point network drops.

*Note: The retrieved examples closely match the new ticket; however, a human agent should double-check the switch diagnostics before proceeding with hardware replacement.*"
344,1315,Network,1,auto_resolved,"**Suggested Resolution:**
The VPN concentrator serving Remote/WFH has likely exhausted its IP pool, causing the timeout during negotiation. To resolve this, enlarge the VPN IP pool and clear any stale sessions to restore VPN access.

*Note: The retrieved examples closely match this new ticket and confirm the root cause and fix.*"
348,1295,Network,5,auto_resolved,"**Suggested Resolution:**
Check the wireless controller at Mumbai HQ, as it likely lost its configuration following a power event. Restore the configuration to bring the access points back online.

*Note: The retrieved examples are an exact match for this issue; however, a human agent should still verify the controller status and configuration integrity.*"
352,3097,Network,0,auto_resolved,"**Suggested Resolution:**
Inspect the uplink switch at Noida Tech Park for flapping, replace the faulty switch, and reconfigure link redundancy to prevent single-point drops.

*Note: The retrieved examples closely match the new ticket.*"
355,2491,Network,2,auto_resolved,"**Suggested Resolution:**
Trace the latency to identify the saturated link on the path to K8S-NODE-15. Reroute traffic over a secondary path and open a capacity request.

*Note: The retrieved past tickets closely match the new ticket, but a human agent should still double-check the execution.*"
358,3264,Network,6,auto_resolved,"**Suggested Resolution:**
Isolate the packet loss to a faulty circuit segment on the Remote/WFH link, and coordinate with the carrier to replace the segment so that packet loss drops back to zero.

*Note: The retrieved examples are an exact match for this ticket, but a human agent should double-check the carrier's progress during the replacement.*"
370,3092,Network,5,auto_resolved,"**Suggested Resolution:**
Check the wireless controller at Chennai Support for configuration loss following a power event. Restore the configuration to bring the access points back online.

*Note: The retrieved examples are an exact match for this ticket; however, a human agent should still verify the controller status.*"
372,3043,Network,6,auto_resolved,"**Suggested Resolution:**
Isolate the packet loss to a faulty circuit segment on the Mumbai HQ link, then have the carrier replace the segment so packet loss drops back to zero.

*Note: The retrieved past tickets closely match this issue and confirm the exact resolution steps.*"
377,3979,Network,2,auto_resolved,"**Suggested Resolution:**
Trace the latency to identify if there is a saturated link on the path to PRD-DB-12. Once confirmed, reroute the traffic over a secondary path and open a capacity request.

*Note:* The retrieved examples closely match the new ticket."
391,3619,Network,0,auto_resolved,"**Suggested Resolution:**
Inspect the uplink switch at Noida Tech Park for flapping, replace the faulty switch, and reconfigure link redundancy to prevent single-point drops.

*Note: The retrieved examples are an exact match for this ticket; however, a human agent should still verify the hardware status before proceeding.*"
393,2777,Network,2,auto_resolved,"**Suggested Resolution:**
Trace the latency to identify a saturated link on the path to K8S-NODE-14. Reroute traffic over a secondary path and open a capacity request.

*Note: The retrieved examples are an exact match for this ticket; however, a human agent should double-check the execution and results.*"
396,833,Network,3,auto_resolved,"**Suggested Resolution:**
Correct the stale DNS record for CRM on the authoritative server and flush the resolver caches to restore resolution.

*Note: The retrieved examples closely match the new ticket.*"
397,155,Network,8,auto_resolved,"**Suggested Resolution:**
Check for a routing change that may have removed the path from Mumbai HQ to the service subnet on port 22. Restore the missing route and confirm connectivity from Mumbai HQ.

*Note: The retrieved past tickets include an exact match for this issue, so the resolution is directly supported by historical data.*"
414,454,Network,4,auto_resolved,"**Suggested Resolution:**
Add an explicit firewall allow rule for port 8443 scoped to the required source ranges, and then verify that the service becomes reachable.

*Note: The retrieved examples closely match the new ticket.*"
420,2560,Network,1,auto_resolved,"**Suggested Resolution:**
Based on past tickets with the exact same issue, the VPN concentrator serving the Hyderabad Office has likely exhausted its IP pool. To resolve this, enlarge the VPN IP pool and clear any stale sessions to restore VPN access. 

*Note: The retrieved examples are an exact match for this ticket; however, a human agent should still verify the concentrator status.*"
422,3944,Network,4,auto_resolved,"**Suggested Resolution:**
Add an explicit firewall allow rule for port 443 scoped to the required source ranges, then verify that the service becomes reachable.

*Note: The retrieved examples closely match this ticket.*"
425,3510,Network,3,auto_resolved,"**Suggested Resolution:**
Correct the stale DNS record for Analytics Dashboard on the authoritative server and flush the resolver caches to restore resolution.

*Note: The retrieved past tickets closely match this new ticket and provide the exact required resolution.*"
430,1840,Network,8,auto_resolved,"**Suggested Resolution:**
Investigate whether a recent routing change has removed the path from Kolkata Branch to the service subnet on port 443. Restore the missing route and confirm that connectivity from the Kolkata Branch to the internal service is successfully re-established.

*Note: The retrieved past tickets include an exact match for this issue (TCK-49220), so the resolution is directly applicable.*"
442,2242,Network,2,auto_resolved,"**Suggested Resolution:**
Trace the latency to identify the saturated link on the path to PRD-WEB-01, reroute traffic over a secondary path, and open a capacity request.

*Note: The retrieved examples closely match this new ticket.*"
